imdbId,title,tags
tt2234328,siyaah..,horror habeebaidroos zarineali madhulagnadas faheemulhaq aziznaser zara loses her child due to miscarriage. bilal and zara decide to adopt a child but they don't know what is going to happen to them.
tt2236494,shudra the rising,"history habibaazmi priyaannatram pravinbaby maheshbalraj sanjivjaiswal shudra: the rising is a hindi language film with a storyline based on the caste system in ancient india, and more specifically the hindu varna system. it is directed by sanjiv jaiswal and dedicated to bhim rao ambedkar. the film depicts the four basic units of the caste system - the brahmins, kshatriyas, vaishyas and the shudras. the film shows various rules imposed on the shudras such as waking with a bell around their ankles and a long leaf behind their back,and a pot hanging around their neck."
tt2241224,cheenti cheenti bang bang,"animation family asrani maheshmanjrekar anjansrivastav ashishvidyarthi r.d.mallik a long-standing feud between two ant kingdoms — the black ants and the red ants — boils over when laal budda is suspected of mistreating the opposing queen’s handmaiden. soon, a proclamation for laal budda’s beheading is pronounced."
tt2243336,aalaap,sci-fi omkardasmanikpuri ashishpatil pitobash amitpurohit manishmanikpuri a rock band comprising four college students reaches a village controlled by maoists. they decide to tackle them with the power of music instead of violence.
tt2246533,2 nights in soul valley,adventure horror mystery hemantpandey sumeetsharma sumeetsharma aakshikhari harishsharma 
tt2246595,blood money,"action drama thriller manishchaudhary kunalkhemu amritapuri teeshayshah vishalmahadkar ""mountain"" mcclintock is over the hill as a boxer, but his corrupt manager keeps putting him back in the ring."
tt2246724,ghanchakkar,comedy crime thriller vidyabalan emraanhashmi parvindabas rajeshsharma rajkumargupta a safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.
tt2251552,challo driver,"comedy vickrantmahajan kainazmotivala premchopra deepakarora vickrantmahajan challo driver is the story of arjun kapoor, a fiery young construction magnate and tanya malhotra, an arts graduate from chandigarh — who unwittingly becomes his chauffeur. he has a penchant for firing drivers and she has a proclivity for quitting jobs until fate — and an unassuming bet — throws them into the deep end and they have to stick out together for a stipulated period of 6 months!"
tt2253708,future to bright hai ji,"drama sanjayamar asrani neelimaazim aamirbashir sanjayamar ajay and sonia want to be successful and rich as soon as possible. later, they approach an astrologer who tells them that things are going to change in seven days."
tt2255934,aiyyaa,"comedy ranimukerji prithvirajsukumaran nirmitisawant subodhbhave sachinkundalkar meenakshi, a marathi gal with an ultra-sensitive sense of smell, lives her life in her dreams, dancing and enacting her favourite actresses sridevi, madhuri and juhi. not believing in arranged marriages, meenakshi awaits her prince when she comes across tamil artist surya, to whom she is strangely attracted to."
tt2256514,rush,"thriller emraanhashmi adityapancholi sagarikaghatge nehadhupia shamindesai rush (ìwàǹwara)"" is a cautionary tale about the risks of divining head-first into online relationships and the misconceptions about love and material wealth. it also underscores the themes of redemption, the resilience of the human spirit, and the power of genuine love"
tt2265191,bumboo,"comedy kavindave shaileshhejmady bikramjeetkanwarpal sumitkaul jagdishrajpurohit bumboo movie is based on one simple idea. every person meets someone, who screws it up and makes life miserable (in the 'bambaiyya' lingo it is called as 'vaat lagna'). in bumboo the movie each character screws someone or the others happiness. each situation is humorous and ends up into comedy of errors. bumboo is based upon ""l'emmerduer"" which is by francis veber"
tt2275794,gori tere pyaar mein,"comedy romance imrankhan kareenakapoor nizhalgalravi anupamkher punitmalhotra sriram venkat is the most shallow guy on earth who doesn't value relationships, family, friends, life or the country. not necessarily in that order. because he couldn't care less about the order. this makes him the clear 'black' sheep of the family."
tt2275802,satyagraha,"drama kareenakapoor amitabhbachchan ajaydevgn arjunrampal prakashjha the satyagraha (from sanskrit सत्याग्रह) or embrace the truth ""(satya = truth agraha = seizure) is the principle of non-violence civil disobedience that mohandas karamchand gandhi was introduced. what happened to the values of gandhi today? what world do we want to build. se film does not lecture, he does not explain, it opens a space to slip and sensitive issue."
tt2278422,kamaal dhamaal malamaal,"comedy asrani madhurimabanerjee shaktikapoor pratimakazmi priyadarshan jhonny is often fooled by villagers as he is fit for nothing. he is in love with maria but is often targeted by her brothers. then enters sam, who will be like a samaritain to jhonny's family."
tt2283894,riyasat,"crime rajeshkhanna aryemanramsay razamurad aryanvaid ashoktyagi munawar saeed (abba) is the godfather to four young men. the five men are living in a low income apartment, sharing comical jokes in the middle of the night. their intellect is shown through their dialogue but they seem as though they are typical proletarians in their physical appearance. in the midst of the story, violence has erupted in the city and heavy firing has started right outside on their street."
tt2292625,chakravyuh,"drama thriller war arjunrampal abhaydeol manojbajpayee eshagupta prakashjha on the request of his friend kabir, sp adil sends him to the naxal group as an informer. when kabir finds the truth he becomes one of their gang leader."
tt2294685,jeena hai toh thok daal,"drama ravikishan manishvatsalya yashpalsharma rahulkumar manishvatsalya originating from the dark and gruesome underbelly of bihar, jeena hai toh thok daal is a story of the conscientious journey of four outlaws who set out to mumbai for a mission. these four mercenaries who have grown up in the cradle of crime come from different age groups but are united in being the perfect hell raisers. their freewheeling passion and addiction to thrill makes them take the route which very few can think of. in pursuit of one of such crimes, they set out to the city of dreams - mumbai. their ambitious plan comes to a screeching halt when one of them has a change of heart and their lives take an eventful turn."
tt2301155,shootout at wadala,"action crime johnabraham kanganaranaut anilkapoor vineetsharma sanjaygupta the first-ever registered encounter by the mumbai police, which took place on november 1, 1982."
tt2306721,second marriage dot com,"drama subhashahuja synaanand ramanatre rajatbhalla gauravpanjwani the film kicks off when akshay, young it professional from delhi; only child of a single parent suneel narang embarks on a journey to get his father, a widower; married so to finally put an end to his prolonged loneliness. co-incidentally in jaipur, a vibrant young girl poonam is on the same hunt to find a partner for her mother, shoma; whom she's seen as a divorcee since childhood."
tt2308773,born to hate... destined to love,action drama romance arjunkapoor parineetichopra gauharkhan anilrastogi habibfaisal 
tt2308829,milta hai chance by chance,"comedy divyadivedi sanagovil jawaharjairath vishalkaushik rameshmodi milta hai chance by chance, a comedy movie. starring gracy singh, aslam khan, vishal kaushik is directed by ramesh modi. some of the story takes place while they are travelling in a car."
tt2309764,singham returns,"action kareenakapoor ajaydevgn anupamkher yoyohoneysingh rohitshetty owing to the wrongdoings affiliated with evils similar to black money, an honest but ferocious police officer returns as the deputy commissioner of police with the prospect of wiping out injustice."
tt2309987,hate story,thriller paolidam nikhildwivedi gulshandevaiah saurabhdubey vivekagnihotri journalist kavya krishna loves tycoon siddharth - who uses and abuses her. how far will kavya go to get revenge?
tt2317103,sons of ram,"animation drama musical sunidhichauhan ettiennecouthino devanshdoshi saptharishighosh kushalruia surayavanshi ram of ayodhya, the greatest warrior king that ever lived, was forced to send his beloved wife sita into exile, thus leading him and his kingdom to despair and towards an empty future. unknown to ram, far away in sage valmiki's hermitage, sita lives as vandevi, raising their twin sons, luv & kush. though not aware of their lineage, the twins imbibe wisdom, compassion & combat skills that would put any royal prince to shame. sita teaches luv -kush to always work as a team, secretly hoping that her estranged family would find a way to come together one day."
tt2317135,tamanchey,"crime romance nikhildwivedi richachadda maheshbalraj kislayadwivedi suryaveersinghbhullar an aggressive, passionate acidic love story between two criminals whilst on the run from the law."
tt2317337,vicky donor,"comedy romance ayushmannkhurrana yamigautam annukapoor dollyahluwalia shoojitsircar a man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic."
tt2318401,bandook,"crime thriller manishakelkar arshadkhan ashishkotwal adityaom adityaom depicts the rise of bhola kevat a low cast boatman in the interiors of uttar pradesh rising to the unexpected heights of political power. bandook connects crime and politics, a psychological peep inside the minds of people who use power of gun as a ladder to wordly success, it shows the vast distance covered by human mind from picking a gun to pulling the trigger."
tt2319889,jannat 2,"crime drama thriller mohammedzeeshanayyub virenbasoya manishchaudhary eshagupta kunaldeshmukh sonu dilli kkc, an illegal arms dealer is chased around by acp pratap raghuvanshi. on the other hand, sonu falls for dr jhanvi singh tomar. however, sonu's life is turned upside-down, when he realises that dr jhanvi is the daughter of mangal singh tomar, an illegal arms kingpin. will sonu survive the difficult times ahead?"
tt2321163,abcd (any body can dance),"music western prabhudheva ganeshacharya kaykaymenon laurengottlieb remo when a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle."
tt2321492,krishna aur kans,"animation action adventure manojbajpayee harishbhimani neetuchaudhary juhichawla vikramveturi hailed as india's first stereoscopic animated film, 'krishna aur kans' is an exciting narrative full of action and drama. the movie chronicles krishna's early years -- from his birth as the nemesis of his tyrannical uncle kans."
tt2323964,mere dad ki maruti,"comedy saqibsaleem rheachakraborty ramkapoor prabalpanjabi ashimachibber twenty-something sameer is a brat who thinks he can get away with anything. when he lands a lucky date with 'chandigarh ki shakira', jasleen, he decides to sneak out his dad's brand new maruti without a second thought. after a mad night at a pub, a fun drive around the famous gehri route and one peck on the cheek, sameer ends up losing the car. the car was meant to be a gift for his sister on her wedding and is probably the only thing his stingy dad, tej khullar ever spent money on. with only three days to find it, he must ensure his dad doesn't get a whiff of what he has done. else, he will be turned into butter chicken. sameer's life will be turned upside down as he comes face-to-face with some insane characters like a bhai from chor bazaar, an old man with a rifle pointed at his nose and of course, the chandigarh cops."
tt2327389,life ki toh lag gayi,"comedy kaykaymenon ranvirshorey pradhumansingh nehabhasin rakeshmehta a one-day journey of four different people struggling in the city of mumbai. one with vengeance, one on a mission, one with hope and one looking to con."
tt2332705,love recipe,"comedy raniagrawal frankm.ahearn suzannebernert sudhachandran amolshetge a couple is having a wedding anniversary date in their own apartment. he is at the kitchen, concentrated, cooking a heart-shaped chocolate cake, insistently interrupted by their chihuahua dog, which wants him to play fetch with her. meanwhile, his curvy wife is getting ready: bathing, dressing in her sexiest clothes, and applying make up. their movements and actions are, without them knowing, synchronized and mimicked by the other, and they lead to the bedroom. what about the dog?!"
tt2337292,chor chor super chor,"comedy drama thriller deepakdobriyal priyabhatija anshulkataria paruuma rajesh.k. in the crowded by lanes of old delhi, shuklaji runs a small photo studio as a front for small time crime. over the years he has groomed a bunch of youngsters in the art of pick pocketing and petty crime. then one day a girl comes into their midst and then everything collapses."
tt2338151,pk,comedy drama fantasy aamirkhan anushkasharma sanjaydutt bomanirani rajkumarhirani the local pastor’s daughter escapes youth group to go to her first high school party.
tt2339549,maximum,"crime thriller mohanagashe aryababbar nehadhupia rajendragupta kabeerkaushik a story of two of mumbai police's top encounter specialists' fight for control and oneupmanship which goes through a complex maze of politics, land deals, fake encounters and bad money."
tt2341766,nautanki saala!,"comedy ayushmannkhurrana kunaalroykapur poojasalvi gaelynmendonca rohansippy ram, a successful theatre artist, saves mandar from committing suicide. he then ends up developing a special bond with mandar and even helps solve his problems."
tt2343417,chhodo kal ki baatein,"drama barkhabisht balajiiyer raghavendrakadkol sachinkhedekar pramodjoshi a workaholic wakes up to find himself stuck in a time warp. what follows is a series of bizarre events, until he meets a mystery man who gives him life-changing lessons."
tt2344678,himmatwala,"action comedy ajaydevgn tamannaahbhatia maheshmanjrekar pareshrawal sajidkhan a poor and wronged woman's son returns from the big city to avenge his father, a honest school teacher."
tt2346744,cigarette ki tarah,"romance thriller ashokbanthia sudeshberry yuvikachaudhry prashantnarayanan akashadityalama cigarette ki tarah is an upcoming romantic thriller movie, featuring bhoop yaduvanshi, prashant narayanan, madhurima tuli, sudesh berry and others in their respective roles.the movie has an engaging story which is filled with lots of twists and turns that will keep the viewers on the edge of their seats. this romantic thriller is the story of a young and handsome guy, and how he falls in love blindly with a young beautiful girl. in precise, the story follows with how this blind love leads the guy into a deep trouble, and further separates him from other people like one man versus the entire world. in these dark situations, where one surely gives up on everything, but he doesnt, and thus keeps on believing and trusting on his blind love, which eventually and fortunately shows him all the ways to be out from all the difficulties."
tt2347289,bittoo boss,"romance pulkitsamrat rajeshbakshi wamiqagabbi amitapathak supavitrababul bittoo takes pride in calling himself a ""sexy video shooter"". he is the star of all wedding celebrations of anandpur sahib, a small town in punjab. bittoo believes in spreading happiness through the beautiful moments he captures, moments which you can rewind and keep watching for years and smile looking at them thus making them heartfelt experiences which last forever. he falls in love with an educated and strong-headed girl who makes him realize the importance of financial stability and monetary gains in order to gain respect and recognition. smitten in love and bitten by the one he loves, the smart and righteous cameraman is lured to take a shortcut in order to earn a quick buck and get his life back on track. what follows is a madcap ride."
tt2350496,the lunchbox,"drama romance irrfankhan nimratkaur nawazuddinsiddiqui lilletedubey riteshbatra a mistaken delivery in mumbai's famously efficient lunchbox delivery system (mumbai's dabbawallahs) connects a young housewife to a stranger in the dusk of his life. they build a fantasy world together through notes in the lunchbox. gradually, this fantasy threatens to overwhelm their reality."
tt2353824,janleva 555,musical romance thriller shonachabra rajahasan akashhora mannhora sundeepmalani 
tt2354223,mumbai's king,"drama rahulbairagi dhanshreejain arbaazkhan salmankhan manjeetsingh a young boy comes of age in a mumbai slum while dealing with his long-suffering mother and violent father, in this gently observational portrait crafted in the tradition of the great neorealist classics. (tiff)"
tt2354407,teri meri kahaani,"drama romance shahidkapoor priyankachopra prachidesai nehasharma kunalkohli a couple lives though three different lives over different eras as destiny conspires to make them fall in love with each other, against all odds."
tt2356180,bhaag milkha bhaag,"biography drama history farhanakhtar sonamkapoor pavanmalhotra artmalik rakeyshomprakashmehra the true story of the ""flying sikh"" world champion runner and olympian milkha singh who overcame the massacre of his family, civil war during the india-pakistan partition, and homelessness to become one of india's most iconic athletes."
tt2356959,ajab gazabb love,"romance jackybhagnani nidhisubbaiah darshanjariwala kironkher sanjaygadhvi ajab gazabb love ('strange and amazing love') is a 2012 bollywood romantic comedy film directed by sanjay gadhvi and produced by vashu bhagnani. the film stars jackky bhagnani opposite nidhi subbaiah in lead roles, along with arjun rampal, darshan jariwala and kirron kher in supporting roles, whilst arshad warsi appears in a cameo role."
tt2357489,zanjeer,action ramcharan priyankachopra sanjaydutt prakashraj apoorvalakhia a remake of the 1973 action film of the same name.
tt2357926,ramaiya vastavaiya,comedy family romance shrutik.haasan girishtaurani randhirkapoor sonusood prabhudheva a wealthy nri falls hard for a country girl during a visit to his homeland.
tt2358412,david,"action crime drama 'chiyaan'vikram neilnitinmukesh vinayvirmani tabu bejoynambiar davide is a thirty-year-old who lives in a town in the sicilian hinterland. he doesn't know what free time is. he wakes up at dawn to open his bar and begins the hard work. he experiences body care as a cult: protein shakes, gym, supplements, pole dancing lessons and treatments from alessandra, his beautician girlfriend. davide has always wanted to please and be admired. from model to mister sicily, today his dream comes true on the stage of a nightclub where he works as a stripper and lets himself be desired by others. a documentary focused on obsession with beauty and the cult of the body without neglecting the equally current issue of the construction of identity starting from our body and the gaze of others."
tt2359810,raanjhanaa,drama romance dhanush sonamkapoor mohammedzeeshanayyub swarabhaskar aanandrai a small-town boy needs to break through the class divide to gain acceptance from his childhood sweetheart who is in love with big city ideals.
tt2361148,club 60,"drama farooqshaikh sarika raghuviryadav satishshah sanjaytripathy club 60 is about letting go after spending the required time in grieving for the loss of a loved one. but what is the required time-frame to grieve? and is it right to always stay in a grieving position? what about the people around you, who are also hurting because of your grieving? and does grieving endlessly really help the one who is gone away? club 60 is also about embracing life, post 60."
tt2362778,saheb biwi aur gangster returns,"action crime drama rajbabbar mahiegill mugdhagodse rajivgupta tigmanshudhulia the royal scandal, the war for power and fight for money continues with the return of saheb biwi aur gangster. aditya pratap singh is crippled and is trying to recover from the physical disability and his wifes betrayal. the lover cum seductress madhavi devi is now an mla, her relationship with aditya may have broken to shambles but her relation with alcohol is deep, dark and daunting. indarjeet singh, a ragged prince who has lost everything but his pride, pledges to get back his familys respect which was once destroyed by adityas ancestors. ranjana is a modern ambitious girl who is madly in love with indarjeet singh. the story takes a new turn when aditya falls in love with ranjana and forces birendra her father, for their marriage. in this game of live chess between saheb, biwi and gangster, the winner, the survivor takes it all."
tt2367056,chal pichchur banate hain,"drama sagarbhangade mukeshbhatt vipulbhatt manmeetdhanjal pritishchakraborty suraj has everything any young man would kill for–an mba, a well-paid job and an offer from the uk. but his dream is to become a filmmaker, and so he says goodbye to his career. disowned by his family and friends, suraj starts out at the bottom, pasting movie posters on walls and also faces rejection from the industry as well. this movie follows his journey from being an mba to a filmmaker."
tt2369154,r... rajkumar,"action comedy romance shahidkapoor sonakshisinha sonusood ashishvidyarthi prabhudheva rajkumar, an aimless youth, works for a drug baron and is sent to kill a rival dealer. his life is changed forever when he meets chanda, and has no idea she is the adopted daughter of the man he is supposed to kill."
tt2372222,kick,"action comedy romance salmankhan jacquelinefernandez nawazuddinsiddiqui randeephooda sajidnadiadwala an adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster."
tt2372678,2 states,"drama romance arjunkapoor aliabhatt amritasingh revathy abhishekvarman a man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. as feared, differences between the families pose a hurdle."
tt2377938,special 26,"crime drama thriller akshaykumar kajalagarwal manojbajpayee jimmyshergill neerajpandey in the early 1980s india, a group of con artists rob businessmen and politicians by conducting fake raids, posing as officers of the cbi or income tax department . they plan to execute their biggest con as a final job while a relentless cop is on their trail."
tt2378057,?: a question mark,"horror mystery thriller kiranbhatia yamanchatwal maanvigagroo chiragjain allysonpatel yashdave a group of friends went to shoot their film project, but never returned. a few days later, their camera was found."
tt2387495,jalpari: the desert mermaid,drama family mystery harishchabbra tannishthachatterjee parvindabas rajendragupta nilamadhabpanda 
tt2389486,mai,"drama family ashabhosle kshiteejog shivanijoshi ramkapoor maheshkodiyal as the months pass through her, mai gives us a glimpse into old age that explores between being abandoned and being belonged, passing the time and living the time."
tt2389974,aatma,drama horror thriller jaideepahlawat bipashabasu padambhola darshanjariwala suparnverma a single mother fights against the supernatural in order to hold on to her daughter.
tt2401719,prague,"mystery romance thriller chandanroysanyal arfilamba kumarmayank soniabindra ashishr.shukla a city with a history of heritage, myth and superstition. a passionate architect with strong but delusional ideas about love and life. a czech gypsy girl searching for her identity and true love. add to the drama of a mean friend you can’t do without and cannot trust either. the conflict of these complex characters is further heightened with illusions of someone who is there but at the same time not there- what you see is not true? or is the truth, what you not see? all of the above are thrown together in a very unique and unusual situation where you do not know what to believe and what to disbelieve."
tt2402131,kismet love paisa dilli,adventure comedy crime vivekoberoi mallikasherawat nehadhupia anshumanjha sanjaym.khanduri 
tt2402691,saari raat,short drama parimalaloke parugambhir parimalaloke story of a couple on the second night of their wedding and how things unfurl in their lives.
tt2404027,arjun: the warrior prince,"animation action adventure yuddvirbakolia ilaarun anjansrivastav sachinkhedekar arnabchaudhuri legend knows him as an archer of unwavering focus, the soldier who fought a battle in his own heart before taking up arms against his enemy. this is the untold story of arjun, hero of the mahabharata. a precocious talent plunged from boyhood and innocence into a murky world of deceit and betrayal, coming of age to become the most powerful warrior of his time. from the dusty plains of hastinapur to the icy peaks of the himalayas, arjun: the warrior prince is the story of a man discovering what it takes to be a hero."
tt2404187,bloody isshq,romance akash shilpaanand karanmehra triptaparashar arupdutta the story revolves around the three characters and showcases the love trap which nirvaan throws for natasha hiding the fact that he is married to radhika. the love mystery unravels as destiny has something else planned for nirvaan.
tt2404519,3g - a killer connection,"horror sci-fi thriller neilnitinmukesh sonalchauhan himanichauhan devrajdas sheershakanand shantanuraychhibber when sam and sheena are on vacation in the fiji islands, sam buys a 3g enabled phone. unforeseen events take place after he starts receiving unknown calls and finds his life at risk."
tt2404673,overtime,"drama frankm.ahearn ramnitachaudhry preetichauhan divyadutta ajayyadav noah, transgender teenage runaway in desperate need of cash, must convince lou, a blue-collar grump, to hire him. the job? monster hunting."
tt2406636,bhoot returns,"horror j.d.chakravarthi nitinjadhav manishakoirala madhushalini ramgopalvarma a family moves into a possessed bungalow. a sudden turn of events in the house leaves them astonished. when things worsen, escape seems to be their last resort."
tt2406676,ek thi daayan,horror romance thriller emraanhashmi konkonasensharma kalkikoechlin humaqureshi kannaniyer a popular magician seeks help from a psychiatrist to protect him from a witch that has haunted him since childhood.
tt2416294,rabba main kya karoon,"comedy romance tinnuanand rajbabbar akashchopra shaktikapoor amritsagar rabba main kya karoon is a roller coaster ride, which centres around a big - lavish delhi wedding."
tt2423132,akaash vani,"romance nushratbharucha kirankumar gautammehra sunnysinghnijjar luvranjan akaash and vani leaving their house to go to college. vani catches her train on the other hand akaash travels by a truck as he misses his train. as they reach their the next day vaani says ""i love you"" to akaash. he replies to this in a filmy way and both of them become friends. akaash and vani fall in love with each other and continue a 4 year relationship."
tt2429640,murder 3,"thriller randeephooda aditiraohydari saraloren rajeshshringarpore visheshbhatt a hot-shot fashion and wildlife photographer vikram gets into a relationship with nisha. she moves in with him in his palatial house outside of the city. the old world house, made decades ago is as beautiful as it is scary. it holds many secrets which nisha is soon to unearth; of the life of the man who made it and of vikram, who is dealing with the mysterious disappearance of his former girlfriend roshni"
tt2429930,khwaabb,"drama romance sport nafisaali simermotiani bajrangbalisingh navdipsingh zaidalikhan khwaab is a story about the birth of a dream, of ambition and the fierce passion to achieve that dream amidst unceasing tribulations. this intense personal journey is set in the larger, bureaucratic world of indian sports. it illustrates why a country with a population of 1.2 billion people cannot produce medal-winning athletes. how sheer, raw talent gets wasted or destroyed by corrupt politicians and power hungry bureaucrats. khwaab is the story of one such athlete and her struggle to succeed in the cut-throat, debauched and mired world of indian sports."
tt2436516,go goa gone,action adventure comedy saifalikhan kunalkhemu virdas anandtiwari krishnad.k. rajnidimoru a rave party off the coast of goa goes horrifyingly and hilariously wrong when the island is overrun with zombies.
tt2437954,singh saab the great,action drama sunnydeol amritarao urvashirautela prakashraj anilsharma a common man fights corruption and injustice.
tt2438764,rajjo,drama romance kanganaranaut prakashraj maheshmanjrekar parasarora vishwaspatil the journey of a nautch girl in the most extraordinary circumstances. rajjo and chandu fall in love against the backdrop of the dying kothas of mumbai.
tt2461132,happy new year,"action comedy crime shahrukhkhan deepikapadukone vivaanshah kareenakapoor farahkhan young people of russian minority in riga having a new year and millennium party. everything looks even too much typical: sparklers, bright dresses, sparkling wine and fireworks. at least one thing might be questionable for the viewer: why these people listening anthem of ussr in loop?"
tt2476154,grand masti,"comedy drama romance riteshdeshmukh vivekoberoi aftabshivdasani sureshmenon indrakumar amar, meet and prem go into a small town where they encounter a 'femme fatale' in the form of ragini. ragini is everything they had dreamed of, but she slowly turns into their worst nightmare!"
tt2510874,yamla pagla deewana 2,"action comedy drama dharmendra sunnydeol bobbydeol nehasharma sangeethsivan the trio of dharam, paramveer and gajodhar reunite, this time in the uk. paramveer opens up the 'yamla pagla deewana' club and re-encounters a visit with dharam and gajodhar, after their last visit to canada. now, the trio are back with double the fun, double the action, and double the romance, with suman and paramveer's love reet."
tt2554042,maazii,"thriller mohammedzeeshanayyub ashokbanthia devenderchaudhary manishchaudhary jaideepchopra tarun and his wife shrishti are living a happy life with there daughter . one day to save the honor of a woman, tarun accidentally kills two gangsters. after this his black past unfolds and starts haunting his present life. tarun has to go back to his roots and get out of his past to make his family secure and happy."
tt2556308,holiday,"action romance thriller akshaykumar sonakshisinha freddydaruwala sumeetraghvan a.r.murugadoss johnny case, a freethinking financier, has finally found the girl of his dreams — julia seton, the spoiled daughter of a socially prominent millionaire — and she's agreed to marry him. but when johnny plans a holiday for the two to enjoy life while they are still young, his fiancée has other plans & that is for johnny to work in her father's bank!"
tt2560016,rajdhani express,action drama thriller ishratali nishantbalgovind sayalibhagat pujabose ashokkohli an eclectic group of passengers travelling from delhi to mumbai aboard the rajdhani express has to deal with an unexpected situation.
tt2571140,boss,"action comedy drama akshaykumar shivpandit mithunchakraborty ronitroy anthonyd'souza a meticulous ambulance driver working in poverty-stricken bucharest, who takes part in an armed robbery together with three men he barely knows. as the robbery ends in disaster, bogdan starts a thorough, almost compulsive investigation to dig up the true identities of his accomplices, but the more he discovers, the deeper he sinks into a spiral of fear and paranoia."
tt2573750,gulaab gang,action drama madhuridixit juhichawla divyajagdale priyankabose soumiksen a fearless woman fights social injustice; creating a sanctuary for abused women and battling a crooked politician.
tt2574698,gunday,"action crime drama ranveersingh arjunkapoor priyankachopra irrfankhan aliabbaszafar the lives of calcutta's most powerful gangsters - bikram and bala, changes when nandita enters it. then a counter-force takes charge and a thriller unfolds."
tt2576450,besharam,"comedy romance ranbirkapoor pallavisharda rishikapoor neetusingh abhinavkashyap in order to prevent honest ramchandra from being elected as mayor, digvijay singh alias dharamdas sets his men upon him, his son, ram kumar, and his wife, all in vain, as ramchandra wins. shortly after his election, ramchandra is framed and is forced to quit office after a scandal, and he hangs himself. ram, his mom, and his sister, chanda, re-locate and are not heard from again. then a young man, prince chandrashekar from johanneburg, south africa, surfaces, claims he is a multi-millionaire, and would like to go into business with digvijay singh. this prince also meets with digvijay's sister and friend, renuka, and manju respectively and has an on-going affair with both at the same time. digvijay is not happy with what's going on, and he asks his men to investigate the background of this prince, and what they find will change digvijay's life forever."
tt2589600,mere haule dost,comedy drama aadilabedi catherinefallows kirangadalay raghuvardhangarlapati nitinraghunath 
tt2609218,ragini mms 2,horror romance thriller sunnyleone saahilprem parvindabas sandhyamridul bhushanpatel a sleazy film director's decision to shoot his latest erotic horror movie in a notorious haunted house angers the vengeful spirit of its past inhabitant.
tt2609468,sona spa,"drama mystery thriller niveditabhattacharya devyani shaileshhejmady nehaiyyer makranddeshpande the world is deprived of sleep. in sona spa you can buy sleep for yourself. here, women (sleep workers) sleep for you, not with you."
tt2612924,lucky kabootar,"comedy shradhadas eijazkhan ravikishan atulmathur shammichhabra lucky (eijaz khan) loves 'modern' kammo (shradha das) but ends up marrying the girl-next-door lakshmi (kulraj randhawa). an accident leads him to believe that his wife is dead. instead of mourning her death, he falls into kammo's arms. turns out, he's not that lucky."
tt2613380,pehli nazar ka pyaar,"romance vikasanand sweetychhabra faridadadi rajaduggal arshadkhan arshadkhan ajay saves anju in a fall from a mountain height, it is love at first sight. he doesn't know that she is engaged, and they don't know they have a past together."
tt2613942,dehraadun diary,"thriller ratiagnihotri neelimaazim rohitbakshi vishalbhosle milindukey in the era of large scale corruption, where everyone seated on a chair that holds power is neck deep in corruption, exist unlikely heroes"
tt2615584,phata poster nikhla hero,"action comedy shahidkapoor ileana padminikolhapure mukeshtiwari rajkumarsantoshi vishwas, an aspiring actor, is mistaken for an inspector while dressed for a photo shoot."
tt2621000,jolly llb,"comedy drama arshadwarsi amritarao bomanirani saurabhshukla subhashkapoor the third part of the jolly llb trilogy brings back jagdish tyagi and jagdishwar mishra for the biggest face-off as penurious widow janki devi solanki awaits justice against business tycoon haribhai khaitan in a satire on the judiciary, justice and the gulf between the privileged and the people on the other side of the spectrum."
tt2622130,jayantabhai ki luv story,"action comedy romance zakirhussain nasser vivekoberoi nehasharma vinnilmarkan a street thug with a soft heart and a young, hot-headed former company executive end up as neighbours."
tt2624852,gangoobai,"drama family saritajoshi purabkohli mitavasisht rajendranathzutshi priyakrishnaswamy gangoobai, a childless, elderly widow, has lived her whole life in the tiny colonial hill station of matheran, set in the spectacularly beautiful sahyadri mountain range about 4 hours' drive from mumbai."
tt2630076,super nani,"drama rekha sharmanjoshi randhirkapoor anupamkher indrakumar the movie revolves around how an indian woman, bharti, who sacrifices her life for her children and husband, and yet they do not value her or her sacrifices, and they all maltreat her. then tables turn when her grandson, mann comes to her rescue. he gets her modeling assignments which makes her more successful than any of the family members, including her husband. even after so much success she misses the love and affection of family members. mann suggests her to teach everyone in the house a lesson so that they start to value her. the movie has a happy end where she reunites with her family and they learn to respect her and value the efforts she makes for keeping them happy. the moral of the movie is importance of your mother and what all she does for you. respecting her and valuing her efforts."
tt2633598,rise of the zombie,"drama horror thriller benjamingilani lukekenny kirtikulhari ashwinmushran lukekenny devakisingh neil parker is a passionate wildlife photographer who pays more attention to his wildlife than his human life. as a result his relationships with the real world suffer. when his girlfriend walks out on him he resigns himself to isolation and nature. but a chance occurrence changes all that. changes that he can't seem to handle, changes that seem to take his humanity away... changes that seem unable to change back? the story follow his journey into a darkness that has to be seen to be believed. a monster that seems to be rising out of the depths of desolation and agony... soulless, depraved and out of control."
